INDEX,LOAD,WIND,SOLAR,RESIDUAL,SOC
622,43.748,50.537,0,-6.789,7253.832
623,40.62,50.199,0,-9.579,7263.411
624,37.501,49.653,0,-12.152,7275.563
625,33.036,48.896,0,-15.86,7291.423
626,31.941,47.801,0,-15.86,7307.283
627,33.115,46.648,0,-13.533,7320.816
628,38.204,44.543,0,-6.339,7327.155
629,44.148,42.417,0,1.731,7325.424
630,48.062,41.311,0.005,6.746,7318.678
631,49.901,40.815,1.341,7.745,7310.933
632,50.337,37.759,4.725,7.853,7303.08
633,50.363,39.952,7.628,2.783,7300.297
634,50.194,41.416,9.527,-0.749,7301.046
635,49.545,44.174,9.054,-3.683,7304.729
636,49.301,44.732,7.342,-2.773,7307.502
637,49.44,45.905,5.049,-1.514,7309.016
638,52.078,46.81,2.392,2.876,7306.14
639,54.855,49.824,0.318,4.713,7301.427
640,55.501,53.301,0,2.2,7299.227
641,55.496,56.405,0,-0.909,7300.136
642,54.344,59.277,0,-4.933,7305.069
643,52.913,61.747,0,-8.834,7313.903
644,49.533,65.021,0,-15.488,7329.391
645,45.352,65.674,0,-20.322,7349.713
646,41.543,66.49,0,-24.947,7374.66
647,38.397,67.721,0,-29.324,7403.984
648,35.262,68.844,0,-33.582,7437.566
649,30.767,69.799,0,-39.032,7476.598
650,29.653,70.758,0,-41.105,7517.703
651,30.766,71.652,0,-40.886,7558.589
652,35.771,72.202,0,-36.431,7595.02
653,41.685,73.266,0,-31.581,7626.601
654,45.607,74.07,0.005,-28.468,7655.069
655,47.49,74.175,0.937,-27.622,7682.691
656,47.957,74.155,2.735,-28.933,7711.624
657,47.992,73.102,4.815,-29.925,7741.549
658,47.829,72.847,6.234,-31.252,7772.801
659,47.196,72.997,5.916,-31.717,7804.518
660,46.937,72.161,4.404,-29.628,7834.146
661,47.054,71.49,3.476,-27.912,7862.058
662,49.662,69.304,1.608,-21.25,7883.308
663,52.427,67.814,0.244,-15.631,7898.939
664,53.089,66.524,0,-13.435,7912.374
665,53.095,65.371,0,-12.276,7924.65
666,51.945,64.424,0,-12.479,7937.129
667,50.539,63.25,0,-12.711,7949.84
668,47.235,63.198,0,-15.963,7965.803
669,43.146,60.947,0,-17.801,7983.604
670,46.5,58.498,0,-11.998,7995.602
671,44.969,56.264,0,-11.295,8006.897
672,42.77,52.864,0,-10.094,8016.991
673,41.474,50.736,0,-9.262,8026.253
674,39.662,48.786,0,-9.124,8035.377
675,37.684,47.046,0,-9.362,8044.739
676,41.292,45.016,0,-3.724,8048.463
677,46.536,43.805,0,2.731,8045.732
678,48.47,42.485,0.007,5.978,8039.754
679,49.695,40.656,0.998,8.041,8031.713
680,50.51,43.256,2.952,4.302,8027.411
681,51.547,40.267,4.611,6.669,8020.742
682,51.713,37.66,5.486,8.567,8012.175
683,50.904,35.386,5.61,9.908,8002.267
684,50.462,33.428,4.99,12.044,7990.223
685,50.563,31.563,3.706,15.294,7974.929
686,54.506,30.017,2,22.489,7952.44
687,57.624,28.947,0.316,28.361,7924.079
688,59.357,27.503,0,31.854,7892.225
689,58.104,26.391,0,31.713,7860.512
690,56.697,25.918,0,30.779,7829.733
691,54.049,25.491,0,28.558,7801.175
692,50.15,23.849,0,26.301,7774.874
693,46.778,23.176,0,23.602,7751.272
694,48.645,22.898,0,25.747,7725.525
695,47.138,23.784,0,23.354,7702.171
696,44.961,24.66,0,20.301,7681.87
697,43.705,26.104,0,17.601,7664.269
698,41.916,27.156,0,14.76,7649.509
699,40.022,27.828,0,12.194,7637.315
700,43.75,28.173,0,15.577,7621.738
701,49.033,28.425,0,20.608,7601.13
702,50.953,28.988,0.009,21.956,7579.174
703,52.123,31.405,0.923,19.795,7559.379
704,52.892,33.009,3.174,16.709,7542.67
705,53.923,35.896,5.158,12.869,7529.801
706,54.077,38.622,6.221,9.234,7520.567
707,53.246,41.976,6.758,4.512,7516.055
708,52.828,44.411,5.571,2.846,7513.209
709,52.951,44.688,4.373,3.89,7509.319
710,56.94,45.168,2.067,9.705,7499.614
711,60.077,47.278,0.373,12.426,7487.188
712,61.787,49.302,0,12.485,7474.703
713,60.52,51.839,0,8.681,7466.022
714,59.109,53.821,0,5.288,7460.734
715,56.429,55.482,0,0.947,7459.787
716,52.42,57.19,0,-4.77,7464.557
717,48.922,57.516,0,-8.594,7473.151
718,46.849,59.197,0,-12.348,7485.499
719,45.319,61.153,0,-15.834,7501.333
720,43.121,62.952,0,-19.831,7521.164
721,41.831,64.014,0,-22.183,7543.347
722,40.018,64.902,0,-24.884,7568.231
723,38.041,65.941,0,-27.9,7596.131
724,41.664,66.519,0,-24.855,7620.986
725,46.91,66.76,0,-19.85,7640.836
726,48.84,66.265,0.024,-17.449,7658.285
727,50.064,65.441,1.695,-17.072,7675.357
728,50.875,61.526,4.822,-15.473,7690.83
729,51.913,59.394,7.359,-14.84,7705.67
730,52.077,57.468,8.653,-14.044,7719.714
731,51.268,55.855,8.94,-13.527,7733.241
732,50.829,54.326,7.108,-10.605,7743.846
733,50.927,52.438,4.863,-6.374,7750.22
734,54.876,49.283,2.33,3.263,7746.957
735,57.995,46.694,0.373,10.928,7736.029
736,59.726,44.558,0,15.168,7720.861
737,58.471,42.746,0,15.725,7705.136
738,57.065,42.498,0,14.567,7690.569
739,54.415,42.562,0,11.853,7678.716
740,50.509,39.417,0,11.092,7667.624
741,47.126,38.026,0,9.1,7658.524
742,46.005,38.484,0,7.521,7651.003
743,44.513,38.163,0,6.35,7644.653
744,42.294,37.392,0,4.902,7639.751
745,40.97,35.98,0,4.99,7634.761
746,39.131,34.893,0,4.238,7630.523
747,37.069,33.14,0,3.929,7626.594
748,40.508,30.812,0,9.696,7616.898
749,45.72,27.461,0,18.259,7598.639
750,47.626,24.731,0.021,22.874,7575.765
751,48.928,22.99,1.346,24.592,7551.173
752,49.746,23.342,4.09,22.314,7528.859
753,50.748,23.606,6.821,20.321,7508.538
754,50.863,24.274,8.005,18.584,7489.954
755,50.026,24.758,8.295,16.973,7472.981
756,49.513,24.755,7.087,17.671,7455.31
757,49.567,24.594,5.435,19.538,7435.772
758,53.595,24.019,2.744,26.832,7408.94
759,56.805,24.199,0.511,32.095,7376.845
760,58.597,23.805,0,34.792,7342.053
761,57.35,23.911,0,33.439,7308.614
762,55.925,23.887,0,32.038,7276.576
763,53.3,24.516,0,28.784,7247.792
764,49.525,25.055,0,24.47,7223.322
765,46.229,27.293,0,18.936,7204.386
766,46.759,30.334,0,16.425,7187.961
767,45.308,34.445,0,10.863,7177.098
768,43.12,39.606,0,3.514,7173.584
769,41.84,42.202,0,-0.362,7173.946
770,40.042,43.882,0,-3.84,7177.786
771,38.1,46.201,0,-8.101,7185.887
772,41.651,48.497,0,-6.846,7192.733
773,46.868,49.532,0,-2.664,7195.397
774,48.733,48.614,0.016,0.103,7195.294
775,49.96,47.756,1.096,1.108,7194.186
776,50.729,48.194,3.713,-1.178,7195.364
777,51.714,45.638,7,-0.924,7196.288
778,51.8,46.231,9.236,-3.667,7199.955
779,50.937,45.976,10.056,-5.095,7205.05
780,50.429,45.64,9.963,-5.174,7210.224
781,50.513,44.736,7.177,-1.4,7211.624
782,54.568,43.706,3.927,6.935,7204.689
783,57.772,42.637,0.737,14.398,7190.291
784,59.557,41.375,0,18.182,7172.109
785,58.318,39.56,0,18.758,7153.351
786,56.896,36.946,0,19.95,7133.401
787,54.248,35.115,0,19.133,7114.268
788,50.378,33.13,0,17.248,7097.02
789,46.965,31.401,0,15.564,7081.456
790,46.128,30.674,0,15.454,7066.002
791,43.152,31.401,0,11.751,7054.251
792,40.097,31.912,0,8.185,7046.066
793,35.716,32.5,0,3.216,7042.85
794,34.691,31.842,0,2.849,7040.001
795,36.088,30.26,0,5.828,7034.173
796,41.295,28.427,0,12.868,7021.305
797,47.241,26.811,0,20.43,7000.875
798,51.029,24.909,0.053,26.067,6974.808
799,52.758,22.374,2.233,28.151,6946.657
800,53.058,21.207,6.266,25.585,6921.072
801,53.001,20.486,9.828,22.687,6898.385
802,52.7,19.821,12.179,20.7,6877.685
803,51.945,19.551,12.853,19.541,6858.144
804,51.642,19.327,11.631,20.684,6837.46
805,51.813,17.858,8.96,24.995,6812.465
806,54.649,17.372,4.98,32.297,6780.168
807,57.538,17.164,1.021,39.353,6740.815
808,58.221,16.871,0,41.35,6699.465
809,58.233,16.561,0,41.672,6657.793
810,57.059,15.779,0,41.28,6616.513
811,55.581,15.948,0,39.633,6576.88
812,52.065,15.97,0,36.095,6540.785
813,47.632,15.725,0,31.907,6508.878
814,46.059,15.674,0,30.385,6478.493
815,43.115,15.713,0,27.402,6451.091
816,40.085,15.907,0,24.178,6426.913
817,35.726,15.361,0,20.365,6406.548
818,34.732,15.002,0,19.73,6386.818
819,36.213,14.587,0,21.626,6365.192
820,41.482,14.53,0,26.952,6338.24
821,47.415,14.854,0,32.561,6305.679
822,51.17,15.727,0.065,35.378,6270.301
823,52.851,16.645,2.298,33.908,6236.393
824,53.121,17.904,6.17,29.047,6207.346
825,53.055,17.961,9.514,25.58,6181.766
826,52.736,18.758,11.559,22.419,6159.347
827,51.962,19.448,11.99,20.524,6138.823
828,51.663,20.482,10.933,20.248,6118.575
829,51.848,21.505,8.152,22.191,6096.384
830,54.688,22.481,4.512,27.695,6068.689
831,57.556,23.247,0.99,33.319,6035.37
832,58.239,23.823,0,34.416,6000.954
833,58.264,23.93,0,34.334,5966.62
834,57.098,23.716,0,33.382,5933.238
835,55.612,22.928,0,32.684,5900.554
836,52.045,20.811,0,31.234,5869.32
837,47.552,20.183,0,27.369,5841.951
838,52.068,20.312,0,31.756,5810.195
839,50.78,20.718,0,30.062,5780.133
840,48.713,21.975,0,26.738,5753.395
841,47.59,23.44,0,24.15,5729.245
842,45.934,25.32,0,20.614,5708.631
843,44.431,27.247,0,17.184,5691.447
844,48.406,29.127,0,19.279,5672.168
845,53.664,31.376,0,22.288,5649.88
846,55.39,33.487,0.043,21.86,5628.02
847,56.355,34.869,1.462,20.024,5607.996
848,56.929,36.038,4.258,16.633,5591.363
849,57.856,35.466,6.675,15.715,5575.648
850,57.836,35.715,8.549,13.572,5562.076
851,56.864,35.972,9.158,11.734,5550.342
852,56.39,36.466,8.077,11.847,5538.495
853,56.578,36.884,6.082,13.612,5524.883
854,60.773,37.4,3.626,19.747,5505.136
855,63.983,37.598,0.781,25.604,5479.532
856,65.73,37.597,0,28.133,5451.399
857,64.503,36.94,0,27.563,5423.836
858,63.088,35.877,0,27.211,5396.625
859,60.339,34.771,0,25.568,5371.057
860,56.096,35.232,0,20.864,5350.193
861,52.224,33.339,0,18.885,5331.308
862,54.799,32.111,0,22.688,5308.62
863,53.568,31.84,0,21.728,5286.892
864,51.543,31.954,0,19.589,5267.303
865,50.476,31.35,0,19.126,5248.177
866,48.871,30.845,0,18.026,5230.151
867,47.532,30.049,0,17.483,5212.668
868,51.656,29.143,0,22.513,5190.155
869,56.935,28.895,0,28.04,5162.115
870,58.614,28.457,0.093,30.064,5132.051
871,59.483,28.242,2.452,28.789,5103.262
872,59.988,28.647,6.784,24.557,5078.705
873,60.889,28.334,10.684,21.871,5056.834
874,60.833,28.212,13.216,19.405,5037.429
875,59.824,27.53,13.816,18.478,5018.951
876,59.361,27.667,12.658,19.036,4999.915
877,59.589,27.085,9.827,22.677,4977.238
878,63.835,26.716,5.448,31.671,4945.567
879,67.053,26.693,1.354,39.006,4906.561
880,68.784,26.113,0,42.671,4863.89
881,67.56,25.413,0,42.147,4821.743
882,66.149,25.283,0,40.866,4780.877
883,63.36,25.305,0,38.055,4742.822
884,58.977,24.27,0,34.707,4708.115
885,54.932,24.068,0,30.864,4677.251
886,55.446,24.192,0,31.254,4645.997
887,54.244,24.022,0,30.222,4615.775
888,52.241,24.008,0,28.233,4587.542
889,51.191,23.693,0,27.498,4560.044
890,49.616,22.768,0,26.848,4533.196
891,48.356,22.005,0,26.351,4506.845
892,52.537,21.016,0,31.521,4475.324
893,57.797,20.599,0,37.198,4438.126
894,59.445,20.273,0.109,39.063,4399.063
895,60.271,20.148,2.356,37.767,4361.296
896,60.752,20.847,5.983,33.922,4327.374
897,61.646,19.479,9.169,32.998,4294.376
898,61.566,18.48,11.78,31.306,4263.07
899,60.543,17.942,13.137,29.464,4233.606
900,60.083,17.674,12.433,29.976,4203.63
901,60.324,17.567,10.021,32.736,4170.894
902,64.57,16.843,5.838,41.889,4129.005
903,67.766,15.884,1.526,50.356,4078.649
904,69.494,15.081,0,54.413,4024.236
905,68.284,14.734,0,53.55,3970.686
906,66.882,15.359,0,51.523,3919.163
907,64.085,16.529,0,47.556,3871.607
908,59.66,18.729,0,40.931,3830.676
909,55.568,19.448,0,36.12,3794.556
910,53.784,20.809,0,32.975,3761.581
911,52.568,23.083,0,29.485,3732.096
912,50.552,25.403,0,25.149,3706.947
913,49.464,28.342,0,21.122,3685.825
914,47.885,31.472,0,16.413,3669.412
915,46.565,35.715,0,10.85,3658.562
916,50.634,40.059,0,10.575,3647.987
917,55.82,44.642,0,11.178,3636.809
918,57.467,48.448,0.04,8.979,3627.83
919,58.334,50.421,1.092,6.821,3621.009
920,58.865,45.296,3.063,10.506,3610.503
921,59.772,44.073,5.17,10.529,3599.974
922,59.704,45.256,6.67,7.778,3592.196
923,58.701,44.105,7.304,7.292,3584.904
924,58.226,42.592,7.157,8.477,3576.427
925,58.449,41.475,5.981,10.993,3565.434
926,62.591,39.646,3.244,19.701,3545.733
927,65.722,38.802,0.907,26.013,3519.72
928,67.471,36.679,0.001,30.791,3488.929
929,66.298,34.289,0,32.009,3456.92
930,64.919,31.748,0,33.171,3423.749
931,62.162,30.174,0,31.988,3391.761
932,57.856,32.269,0,25.587,3366.174
933,53.915,30.555,0,23.36,3342.814
934,52.39,29.611,0,22.779,3320.035
935,51.184,29.829,0,21.355,3298.68
936,49.176,29.818,0,19.358,3279.322
937,48.082,27.48,0,20.602,3258.72
938,46.519,27.435,0,19.084,3239.636
939,45.222,29.543,0,15.679,3223.957
940,49.273,29.936,0,19.337,3204.62
941,54.419,28.936,0,25.483,3179.137
942,56.048,29.176,0.14,26.732,3152.405
943,56.907,30.883,1.976,24.048,3128.357
944,57.442,32.999,4.539,19.904,3108.453
945,58.352,32.401,6.055,19.896,3088.557
946,58.277,31.999,6.161,20.117,3068.44
947,57.276,33.709,5.58,17.987,3050.453
948,56.793,35.908,4.486,16.399,3034.054
949,57.017,40.4,3.251,13.366,3020.688
950,61.118,45.314,1.939,13.865,3006.823
951,64.205,49.952,0.49,13.763,2993.06
952,65.965,52.777,0.001,13.187,2979.873
953,64.812,55.099,0,9.713,2970.16
954,63.453,57.11,0,6.343,2963.817
955,60.705,59.294,0,1.411,2962.406
956,56.424,62.663,0,-6.239,2968.645
957,52.517,64.311,0,-11.794,2980.439
958,45.79,65.283,0,-19.493,2999.932
959,42.923,65.819,0,-22.896,3022.828
960,39.943,65.885,0,-25.942,3048.77
961,35.567,66.119,0,-30.552,3079.322
962,34.676,66.016,0,-31.34,3110.662
963,36.308,65.972,0,-29.664,3140.326
964,41.52,65.746,0,-24.226,3164.552
965,47.216,65.939,0,-18.723,3183.275
966,50.847,66.045,0.05,-15.248,3198.523
967,52.471,66.72,0.752,-15.001,3213.524
968,52.764,66.906,2.101,-16.243,3229.767
969,52.694,67.756,3.851,-18.913,3248.68
970,52.327,67.738,4.918,-20.329,3269.009
971,51.551,66.783,5.111,-20.343,3289.352
972,51.218,65.667,4.696,-19.145,3308.497
973,51.418,65.312,3.727,-17.621,3326.118
974,54.015,64.937,2.487,-13.409,3339.527
975,56.65,65.195,0.628,-9.173,3348.7
976,57.375,65.941,0.001,-8.567,3357.267
977,57.531,66.934,0,-9.403,3366.67
978,56.465,67.175,0,-10.71,3377.38
979,55.029,66.93,0,-11.901,3389.281
980,51.585,66.483,0,-14.898,3404.179
981,47.259,65.714,0,-18.455,3422.634
982,42.538,66.022,0,-23.484,3446.118
983,39.644,68.231,0,-28.587,3474.705
984,36.638,69.346,0,-32.708,3507.413
985,32.21,69.469,0,-37.259,3544.672
986,31.303,68.324,0,-37.021,3581.693
987,32.84,66.368,0,-33.528,3615.221
988,37.889,63.768,0,-25.879,3641.1
989,43.49,60.214,0,-16.724,3657.824
990,47.131,56.013,0.194,-9.076,3666.9
991,48.82,52.867,2.582,-6.629,3673.529
992,49.19,49.052,5.798,-5.66,3679.189
993,49.135,48.778,8.851,-8.494,3687.683
994,48.787,48.991,9.095,-9.299,3696.982
995,48.049,49.13,8.535,-9.616,3706.598
996,47.693,49.433,8.744,-10.484,3717.082
997,47.86,49.311,7.942,-9.393,3726.475
998,50.33,50.041,4.903,-4.614,3731.089
999,52.881,50.952,1.428,0.501,3730.588
1000,53.638,51.928,0.003,1.707,3728.881
1001,53.835,51.182,0,2.653,3726.228
1002,52.798,50.641,0,2.157,3724.071
1003,51.414,50.206,0,1.208,3722.863
1004,48.134,50.757,0,-2.623,3725.486
1005,44.018,51.471,0,-7.453,3732.939
1006,47.286,51.718,0,-4.432,3737.371
1007,46.024,52.172,0,-6.148,3743.519
1008,43.972,52.374,0,-8.402,3751.921
1009,42.743,50.998,0,-8.255,3760.176
1010,41.167,49.113,0,-7.946,3768.122
1011,39.679,46.728,0,-7.049,3775.171
1012,43.368,44.784,0,-1.416,3776.587
1013,48.277,43.96,0,4.317,3772.27
1014,49.905,43.607,0.222,6.076,3766.194
1015,50.909,43.007,2.254,5.648,3760.546
1016,51.612,40.939,4.506,6.167,3754.379
1017,52.555,39.94,6.529,6.086,3748.293
1018,52.517,39.538,7.203,5.776,3742.517
1019,51.593,36.982,7.894,6.717,3735.8
1020,51.059,34.531,8.205,8.323,3727.477
1021,51.215,32.375,6.756,12.084,3715.393
1022,55.005,31.247,3.859,19.899,3695.494
1023,57.879,33.688,1.205,22.986,3672.508
1024,59.704,38.248,0.009,21.447,3651.061
1025,58.662,41.801,0,16.861,3634.2
1026,57.379,45.164,0,12.215,3621.985
1027,54.755,48.308,0,6.447,3615.538
1028,50.856,49.994,0,0.862,3614.676
1029,47.437,51.175,0,-3.738,3618.414
1030,48.218,51.94,0,-3.722,3622.136
1031,46.981,52.428,0,-5.447,3627.583
1032,44.944,51.896,0,-6.952,3634.535
1033,43.73,51.93,0,-8.2,3642.735
1034,42.176,52.039,0,-9.863,3652.598
1035,40.753,51.689,0,-10.936,3663.534
1036,44.478,49.952,0,-5.474,3669.008
1037,49.364,48.311,0,1.053,3667.955
1038,50.968,47.473,0.255,3.24,3664.715
1039,51.939,46.089,2.821,3.029,3661.686
1040,52.622,44.573,6.054,1.995,3659.691
1041,53.559,44.497,9.149,-0.087,3659.778
1042,53.506,43.678,10.588,-0.76,3660.538
1043,52.57,41.88,9.871,0.819,3659.719
1044,52.036,36.88,7.753,7.403,3652.316
1045,52.206,33.969,5.904,12.333,3639.983
1046,55.979,32.576,3.584,19.819,3620.164
1047,58.826,31.773,1.248,25.805,3594.359
1048,60.651,31.636,0.007,29.008,3565.351
1049,59.628,32.394,0,27.234,3538.117
1050,58.356,33.593,0,24.763,3513.354
1051,55.727,35.311,0,20.416,3492.938
1052,51.806,39.035,0,12.771,3480.167
1053,48.359,40.719,0,7.64,3472.527
1054,48.488,40.229,0,8.259,3464.268
1055,47.276,40.711,0,6.565,3457.703
1056,45.258,40.042,0,5.216,3452.487
1057,44.057,39.778,0,4.279,3448.208
1058,42.529,40.156,0,2.373,3445.835
1059,41.171,40.394,0,0.777,3445.058
1060,44.937,40.383,0,4.554,3440.504
1061,49.8,39.083,0,10.717,3429.787
1062,51.374,37.238,0.083,14.053,3415.734
1063,52.31,33.896,1.024,17.39,3398.344
1064,52.977,32.388,3.056,17.533,3380.811
1065,53.908,29.256,5.575,19.077,3361.734
1066,53.838,28.31,7.015,18.513,3343.221
1067,52.89,28.551,9.125,15.214,3328.007
1068,52.357,30.364,9.725,12.268,3315.739
1069,52.538,34.314,9.352,8.872,3306.867
1070,56.295,36.442,6.642,13.211,3293.656
1071,59.12,38.335,2.464,18.321,3275.335
1072,60.944,39.831,0.034,21.079,3254.256
1073,59.935,40.298,0,19.637,3234.619
1074,58.676,40.816,0,17.86,3216.759
1075,56.044,42.095,0,13.949,3202.81
1076,52.094,36.692,0,15.402,3187.408
1077,48.62,37.262,0,11.358,3176.05
1078,47.262,39.12,0,8.142,3167.908
1079,46.054,37.952,0,8.102,3159.806
1080,44.034,38.429,0,5.605,3154.201
1081,42.821,41.169,0,1.652,3152.549
1082,41.307,44.412,0,-3.105,3155.654
1083,39.95,50.131,0,-10.181,3165.835
1084,43.675,57.953,0,-14.278,3180.113
1085,48.486,64.664,0,-16.178,3196.291
1086,50.046,69.752,0.436,-20.142,3216.433
1087,50.99,72.59,3.469,-25.069,3241.502
1088,51.675,74.138,7.295,-29.758,3271.26
1089,52.607,74.55,10.548,-32.491,3303.751
1090,52.534,75.304,11.743,-34.513,3338.264
1091,51.596,75.513,12.194,-36.111,3374.375
1092,51.054,75.465,11.556,-35.967,3410.342
1093,51.228,75.787,8.727,-33.286,3443.628
1094,54.929,76.305,5.402,-26.778,3470.406
1095,57.703,76.634,1.811,-20.742,3491.148
1096,59.541,76.778,0.032,-17.269,3508.417
1097,58.557,76.625,0,-18.068,3526.485
1098,57.32,76.2,0,-18.88,3545.365
1099,54.701,75.144,0,-20.443,3565.808
1100,50.804,73.696,0,-22.892,3588.7
1101,47.394,71.781,0,-24.387,3613.087
1102,46.249,70.496,0,-24.247,3637.334
1103,45.056,69.131,0,-24.075,3661.409
1104,43.05,67.916,0,-24.866,3686.275
1105,41.837,66.536,0,-24.699,3710.974
1106,40.34,65.956,0,-25.616,3736.59
1107,39.024,64.889,0,-25.865,3762.455
1108,42.751,64.044,0,-21.293,3783.748
1109,47.529,62.524,0,-14.995,3798.743
1110,49.066,60.84,0.273,-12.047,3810.79
1111,49.991,58.212,1.958,-10.179,3820.969
1112,50.676,51.53,4.272,-5.126,3826.095
1113,51.606,49.501,6.114,-4.009,3830.104
1114,51.523,48.201,7.695,-4.373,3834.477
1115,50.58,46.325,7.604,-3.349,3837.826
1116,50.034,44.773,6.786,-1.525,3839.351
1117,50.216,41.75,5.161,3.305,3836.046
1118,53.883,39.693,3.254,10.936,3825.11
1119,56.618,39.038,1.31,16.27,3808.84
1120,58.46,38.57,0.033,19.857,3788.983
1121,57.5,36.222,0,21.278,3767.705
1122,56.276,33.881,0,22.395,3745.31
1123,53.663,31.732,0,21.931,3723.379
1124,49.775,24.72,0,25.055,3698.324
1125,46.378,21.707,0,24.671,3673.653
1126,43.42,21.009,0,22.411,3651.242
1127,40.658,21.201,0,19.457,3631.785
1128,37.748,20.942,0,16.806,3614.979
1129,33.381,18.956,0,14.425,3600.554
1130,32.617,18.598,0,14.019,3586.535
1131,34.467,18.073,0,16.394,3570.141
1132,39.65,17.365,0,22.285,3547.856
1133,45.084,17.686,0,27.398,3520.458
1134,48.567,17.048,0.476,31.043,3489.415
1135,50.091,16.144,3.418,30.529,3458.886
1136,50.401,15.524,7.56,27.317,3431.569
1137,50.315,15.173,11.029,24.113,3407.456
1138,49.885,15.832,12.606,21.447,3386.009
1139,49.101,16.059,12.524,20.518,3365.491
1140,48.736,16.555,10.724,21.457,3344.034
1141,48.956,17.463,7.713,23.78,3320.254
1142,51.3,18.621,4.669,28.01,3292.244
1143,53.667,18.737,1.773,33.157,3259.087
1144,54.439,19.881,0.061,34.497,3224.59
1145,54.745,22.74,0,32.005,3192.585
1146,53.78,25.458,0,28.322,3164.263
1147,52.387,26.115,0,26.272,3137.991
1148,49.038,21.811,0,27.227,3110.764
1149,44.855,21.767,0,23.088,3087.676
1150,43.951,21.097,0,22.854,3064.822
1151,41.224,18.783,0,22.441,3042.381
1152,38.34,17.417,0,20.923,3021.458
1153,34.003,16.547,0,17.456,3004.002
1154,33.273,16.557,0,16.716,2987.286
1155,35.212,16.067,0,19.145,2968.141
1156,40.468,15.545,0,24.923,2943.218
1157,45.892,14.541,0,31.351,2911.867
1158,49.341,13.916,0.403,35.022,2876.845
1159,50.814,13.71,3.006,34.098,2842.747
1160,51.087,11.449,5.536,34.102,2808.645
1161,50.992,8.481,7.793,34.718,2773.927
1162,50.537,7.267,8.679,34.591,2739.336
1163,49.734,6.271,8.967,34.496,2704.84
1164,49.372,5.847,8.155,35.37,2669.47
1165,49.616,5.504,5.863,38.249,2631.221
1166,51.964,5.883,3.263,42.818,2588.403
1167,54.318,7.03,1.354,45.934,2542.469
1168,55.086,9.045,0.043,45.998,2496.471
1169,55.399,10.69,0,44.709,2451.762
1170,54.444,13.413,0,41.031,2410.731
1171,53.035,16.189,0,36.846,2373.885
1172,49.623,18.903,0,30.72,2343.165
1173,45.376,19.76,0,25.616,2317.549
1174,46.743,20.477,0,26.266,2291.283
1175,45.608,21.242,0,24.366,2266.917
1176,43.641,21.747,0,21.894,2245.023
1177,42.443,22.778,0,19.665,2225.358
1178,41.015,23.158,0,17.857,2207.501
1179,39.833,24.758,0,15.075,2192.426
1180,43.603,27.024,0,16.579,2175.847
1181,48.289,29.309,0,18.98,2156.867
1182,49.756,33.225,0.168,16.363,2140.504
1183,50.616,37.482,1.091,12.043,2128.461
1184,51.282,38.486,2.487,10.309,2118.152
1185,52.2,41.586,3.951,6.663,2111.489
1186,52.075,42.67,5.129,4.276,2107.213
1187,51.121,42.206,5.838,3.077,2104.136
1188,50.565,42.337,6.405,1.823,2102.313
1189,50.768,44.244,4.655,1.869,2100.444
1190,54.353,45.886,2.964,5.503,2094.941
1191,56.99,49.033,1.166,6.791,2088.15
1192,58.841,52.433,0.05,6.358,2081.792
1193,57.94,55.18,0,2.76,2079.032
1194,56.755,57.355,0,-0.6,2079.632
1195,54.148,58.482,0,-4.334,2083.966
1196,50.253,58.061,0,-7.808,2091.774
1197,46.855,57.476,0,-10.621,2102.395
1198,46.096,57.191,0,-11.095,2113.49
1199,44.953,56.473,0,-11.52,2125.01
1200,42.981,54.771,0,-11.79,2136.8
1201,41.754,52.982,0,-11.228,2148.028
1202,40.328,52.304,0,-11.976,2160.004
